PatchID,XCOORD,YCOORD,ID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U27,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U28,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U29,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,2,0
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U30,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U31,XX,1,54.01,1,1,1.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,0,2
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U32,XX,1,58.397,1,1,1.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,0,2
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U33,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,2,0
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U34,XX,1,60.403,1,1,1.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U35,XY,1,51.181,1,1,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U36,XY,1,53.699,1,1,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U37,XX,1,48.694,1,1,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U38,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U39,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U40,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.0,1,P0_CV0,1,0,2,2,0
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U41,XX,1,57.345,1,1,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,2,0
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U42,XY,1,53.31,1,1,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U43,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U44,XY,1,62.665,1,1,0.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U45,XY,1,53.314,1,1,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U46,XY,1,55.072,1,1,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U47,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U48,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
1,250.0,0.0,R1_F1_m-1f-1_P1_Y-1_U49,XY,1,53.06,1,1,0.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U0,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U1,XX,1,54.276,1,1,1.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U2,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U3,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U4,XX,1,48.782,1,1,1.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U5,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U6,XY,1,46.673,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U7,XX,1,54.149,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U8,XY,1,57.64,1,1,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U9,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U10,XX,1,51.427,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U11,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U12,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U13,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U14,XX,1,48.285,1,1,1.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U15,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U16,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U17,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U18,XX,1,54.983,1,1,1.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U19,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U20,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U21,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U22,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U23,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U24,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U25,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U26,XY,1,59.044,1,1,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U27,XX,1,53.127,1,1,1.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U28,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U29,XY,1,50.02,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U30,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U31,XY,1,52.267,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U32,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U33,XY,1,46.189,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U34,XX,1,45.041,1,1,1.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U35,XY,1,55.042,1,1,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U36,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U37,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U38,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,0,2
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U39,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U40,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U41,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U42,XY,1,56.497,1,1,0.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U43,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U44,XX,1,57.885,1,1,1.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U45,XX,1,49.253,1,1,1.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U46,XY,1,45.272,1,1,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U47,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P1_CV0,2,1,1,1,1
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U48,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,1.0,1,P1_CV0,2,2,0,2,0
2,500.0,0.0,R2_F2_m-1f-1_P2_Y-1_U49,XX,1,57.283,1,1,1.0,0,0,0,-9999.0,0.0,1,P1_CV0,2,0,2,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U0,XX,1,45.879,1,1,1.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U1,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U2,XY,1,48.022,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U3,XY,1,51.226,1,1,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U4,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U5,XX,1,56.557,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U6,XY,1,53.58,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U7,XX,1,45.435,1,1,1.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U8,XY,1,49.71,1,1,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U9,XX,1,47.725,1,1,1.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U10,XX,1,46.982,1,1,1.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U11,XY,1,56.844,1,1,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U12,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U13,XY,1,46.862,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U14,XY,1,50.21,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U15,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U16,XY,1,49.671,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U17,XY,1,59.185,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U18,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U19,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U20,XY,1,59.487,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U21,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U22,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U23,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U24,XY,1,56.181,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U25,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U26,XY,1,58.98,1,1,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U27,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U28,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U29,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U30,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U31,XX,1,57.855,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U32,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U33,XY,1,47.628,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U34,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U35,XY,1,42.038,1,1,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U36,XX,1,55.088,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U37,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U38,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.0,1,P2_CV0,3,0,2,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U39,XY,1,64.243,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U40,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U41,XX,2,92.0,1,1,1.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U42,XX,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U43,XY,1,43.76,1,1,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U44,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,0,2
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U45,XY,0,31.0,0,0,0.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U46,XY,2,92.0,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U47,XX,1,58.97,1,1,1.0,0,0,0,-9999.0,1.0,1,P2_CV0,3,2,0,1,1
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U48,XX,1,54.32,1,1,1.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,2,0
3,750.0,0.0,R3_F3_m-1f-1_P3_Y-1_U49,XY,1,55.29,1,1,0.0,0,0,0,-9999.0,0.5,1,P2_CV0,3,1,1,1,1
